Data Source	World Development Indicators																																																									
																																																										
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014
Aruba	ABW	Population ages 0-14 (% of total)	SP.POP.0014.TO.ZS	43.84777069	43.51402664	43.07081985	42.53311539	41.93480682	41.28835297	40.61373901	39.90422058	39.13333893	38.27736664	37.31651688	36.2512207	35.10668564	33.92154694	32.73358154	31.57695198	30.44612122	29.34598923	28.29501152	27.34169197	26.51590729	25.84245491	25.31787872	24.93730354	24.68526649	24.52877998	24.4764061	24.51362419	24.58535957	24.61823273	24.54946327	24.35974884	24.08734512	23.79651833	23.56584167	23.42205429	23.37039566	23.37706375	23.38901901	23.33715248	23.17902756	22.89598846	22.51802635	22.10895157	21.74454689	21.4733429	21.31210899	21.23119164	21.17342949	21.04951859	20.80966949	20.43421173	19.94745255	19.38471106	
Andorra	AND	Population ages 0-14 (% of total)	SP.POP.0014.TO.ZS																																																							
Afghanistan	AFG	Population ages 0-14 (% of total)	SP.POP.0014.TO.ZS	43.71228409	43.78393555	43.83828735	43.8965683	43.98583221	44.12226868	44.30921555	44.53499985	44.78152084	45.02468109	45.24742508	45.44646454	45.62628937	45.78832245	45.93648911	46.07488632	46.20185852	46.31892014	46.43791199	46.57501984	46.74290848	46.95276642	47.20536423	47.48865509	47.77614212	48.04014969	48.27499771	48.48027039	48.62975693	48.69239044	48.65882111	48.52122879	48.32566452	48.15945053	48.09614563	48.16058731	48.35439301	48.6444397	48.97510147	49.26750565	49.46427917	49.54191208	49.52312851	49.44809723	49.36820602	49.3094902	49.27954483	49.24967575	49.16675568	48.96450043	48.60289764	48.07777405	47.41543579	46.62371037	
Angola	AGO	Population ages 0-14 (% of total)	SP.POP.0014.TO.ZS	43.75928879	44.11221313	44.48190689	44.84399033	45.16824722	45.43553925	45.64136887	45.7942276	45.90472794	45.98804855	46.05568314	46.11017227	46.15125656	46.18407059	46.21384048	46.24475861	46.27912521	46.31843185	46.36429596	46.41784286	46.47946167	46.54737473	46.62086105	46.70212555	46.79423523	46.8984108	47.0163765	47.14422607	47.27114868	47.38286591	47.46974945	47.52980042	47.5675354	47.58836365	47.59971237	47.60715103	47.61087418	47.61090088	47.61170578	47.61829376	47.63340378	47.65469742	47.67938614	47.70799637	47.74121094	47.77743149	47.81615067	47.85136032	47.87041092	47.8585968	47.80661392	47.7131691	47.58179855	47.50084973	
Albania	ALB	Population ages 0-14 (% of total)	SP.POP.0014.TO.ZS	41.75728226	42.15917969	42.52728653	42.83237076	43.04222488	43.13808441	43.11808395	42.99478149	42.78427124	42.50819778	42.1840744	41.81509399	41.40597534	40.97514725	40.54333115	40.12396622	39.7233429	39.33803177	38.95962143	38.57604218	38.17969131	37.77469254	37.36576843	36.94960022	36.52376938	36.09006882	35.6472435	35.20346832	34.77685928	34.38412857	34.02962494	33.70690536	33.40149307	33.09962845	32.78749084	32.45589828	32.10952377	31.74741364	31.34962463	30.88783073	30.34096146	29.69513321	28.95817947	28.15735054	27.33557701	26.52795792	25.75430679	25.01208115	24.28961754	23.56542015	22.82801056	22.07596207	21.32954788	20.62915522	
Arab World	ARB	Population ages 0-14 (% of total)	SP.POP.0014.TO.ZS	43.13729524	43.47445404	43.79516961	44.08472074	44.32629573	44.51006699	44.63395347	44.70486496	44.73368167	44.7345909	44.71794156	44.68563835	44.63763833	44.57875041	44.51397129	44.44665224	44.37928206	44.31121546	44.2387556	44.15668655	44.06170599	43.94891044	43.8198002	43.68364355	43.55274303	43.42994915	43.31975213	43.21247038	43.08321924	42.9031807	42.69923693	42.3814665	42.07660433	41.65316868	41.19807901	40.64036516	40.15391509	39.65223296	39.13553761	38.607291	38.07205195	37.53586779	37.00415486	36.47880889	35.96019813	35.45104504	34.95025006	34.46490704	34.01376435	33.61785483	33.28853382	33.02833541	32.82603777	32.67388337	
United Arab Emirates	ARE	Population ages 0-14 (% of total)	SP.POP.0014.TO.ZS	43.17359924	42.2227211	40.94360733	39.70256805	38.76691818	38.17385483	37.94123459	37.86030197	37.51673508	36.52470398	34.90232468	33.00968552	31.21861839	29.73034477	28.65001106	27.97076225	27.5504055	27.3161087	27.30639076	27.5587616	28.06306458	28.80274391	29.69920349	30.61659813	31.38064575	31.8738327	32.10296249	32.11834335	31.91850471	31.50962067	30.91434288	30.10793495	29.14037323	28.16816139	27.36391068	26.80879021	26.4716835	26.25311852	26.06324768	25.7966423	25.36859512	24.88617897	24.32569885	23.41090965	21.92913437	20.03859901	18.00754738	16.20696449	14.89145947	14.13176918	13.85941887	13.98949623	14.41183281	15.29356164	
Argentina	ARG	Population ages 0-14 (% of total)	SP.POP.0014.TO.ZS	30.7632885	30.6927433	30.59873772	30.48208809	30.34409714	30.1876564	30.01594734	29.83514595	29.65522957	29.48831177	29.34501076	29.22257805	29.12433052	29.07184792	29.09083176	29.19447517	29.38859177	29.6560955	29.95923996	30.24871826	30.48958778	30.66898537	30.79405212	30.87470055	30.92786407	30.96399307	30.98807335	30.99177361	30.9574604	30.86219978	30.69330406	30.44433784	30.12895584	29.77858925	29.43445396	29.12433624	28.85881233	28.62757111	28.41169167	28.18358421	27.92469978	27.63190651	27.31448936	26.98174286	26.64732361	26.32169914	26.00703239	25.70219803	25.41035271	25.13440514	24.87633133	24.6366272	24.41505241	24.23395354	
Armenia	ARM	Population ages 0-14 (% of total)	SP.POP.0014.TO.ZS	38.43400192	39.5079422	40.41160202	41.10118484	41.53722	41.70231247	41.59649277	41.24505234	40.69012451	39.98587418	39.17728806	38.28630829	37.32840729	36.33278275	35.32831192	34.34070206	33.3717804	32.4389801	31.59564018	30.90550804	30.40669823	30.11165428	29.99370193	30.00306892	30.07213783	30.15018463	30.22113037	30.2868576	30.33765793	30.36782455	30.37076569	30.34366989	30.27360153	30.13081741	29.8779335	29.48923302	28.95606422	28.29297256	27.53037453	26.70850182	25.86052132	24.99284363	24.11839485	23.28055191	22.53011894	21.90269279	21.41651917	21.06377411	20.82026863	20.64754677	20.51495934	20.4136467	20.34498215	20.24880349	
American Samoa	ASM	Population ages 0-14 (% of total)	SP.POP.0014.TO.ZS																																																							
